Scheme Code,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,AMC Name
123341,INF204K011Z5,-,Reliance Fixed Horizon Fund - XXIV - Series 8-Growth Option,13.2032,Unknown AMC
123374,INF204KA1TL3,-,Reliance Fixed Horizon Fund - XXIV - Series 9 -Direct Plan -Growth Option,13.2871,Unknown AMC
123373,INF204KA1TK5,-,Reliance Fixed Horizon Fund - XXIV - Series 9 -Dividend Payout Option,10.0,Unknown AMC
123372,INF204KA1TJ7,-,Reliance Fixed Horizon Fund - XXIV - Series 9-Growth Option,13.1016,Unknown AMC
125258,INF204KA19H5,-,Reliance Fixed Horizon Fund - XXV - Series 1 -Direct Plan -Dividend Payout Option,10.0,Unknown AMC
125257,INF204KA18H7,-,Reliance Fixed Horizon Fund - XXV - Series 1-Direct Plan -Growth Option,13.6162,Unknown AMC
125256,INF204KA17H9,-,Reliance Fixed Horizon Fund - XXV - Series 1-Dividend Payout Option,10.0,Unknown AMC
125255,INF204KA16H1,-,Reliance Fixed Horizon Fund - XXV - Series 1-Growth Option,13.5271,Unknown AMC
125934,INF204KA1GF2,-,Reliance Fixed Horizon Fund - XXV - Series 11 - Direct Plan - Growth Option,13.1933,Unknown AMC
125933,INF204KA1GH8,-,Reliance Fixed Horizon Fund - XXV - Series 11 - Growth Option,13.1141,Unknown AMC
125957,INF204KA1GJ4,-,Reliance Fixed Horizon Fund - XXV - Series 12 - Direct Plan - Growth Option,13.1795,Unknown AMC
125956,INF204KA1GM8,-,Reliance Fixed Horizon Fund - XXV - Series 12 - Dividend Payout Option,10.0,Unknown AMC
125954,INF204KA1GL0,-,Reliance Fixed Horizon Fund - XXV - Series 12 - Growth Option,13.1014,Unknown AMC
126256,INF204KA1GN6,-,Reliance Fixed Horizon Fund - XXV - Series 13 - Direct Plan - Growth Option,13.1285,Unknown AMC
126255,INF204KA1GQ9,-,Reliance Fixed Horizon Fund - XXV - Series 13 - Dividend Payout Option,10.0,Unknown AMC
126254,INF204KA1GP1,-,Reliance Fixed Horizon Fund - XXV - Series 13 - Growth Option,13.0362,Unknown AMC
126372,INF204KA1GR7,-,Reliance Fixed Horizon Fund - XXV - Series 14-Direct Plan -Growth Option,12.8223,Unknown AMC
126371,INF204KA1GT3,-,Reliance Fixed Horizon Fund - XXV - Series 14-Growth Option,12.7842,Unknown AMC
126486,INF204KA1HA1,-,Reliance Fixed Horizon Fund - XXV - Series 16 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
126485,INF204KA1GZ0,-,Reliance Fixed Horizon Fund - XXV - Series 16 - Direct Plan - Growth Option,13.094,Unknown AMC
126483,INF204KA1HC7,-,Reliance Fixed Horizon Fund - XXV - Series 16 - Dividend Payout Option,10.0,Unknown AMC
126484,INF204KA1HB9,-,Reliance Fixed Horizon Fund - XXV - Series 16 - Growth Option,13.0073,Unknown AMC
126703,INF204KA1HE3,-,Reliance Fixed Horizon Fund - XXV - Series 17 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
126702,INF204KA1HD5,-,Reliance Fixed Horizon Fund - XXV - Series 17 - Direct Plan - Growth Option,13.0662,Unknown AMC
126701,INF204KA1HF0,-,Reliance Fixed Horizon Fund - XXV - Series 17 - Growth Option,12.9818,Unknown AMC
126891,INF204KA1E46,-,Reliance Fixed Horizon Fund - XXV - Series 18 - Direct Plan - Growth Option,13.0639,Unknown AMC
126889,INF204KA1E20,-,Reliance Fixed Horizon Fund - XXV - Series 18 - Growth Option,13.0279,Unknown AMC
126932,INF204KA1HL8,-,Reliance Fixed Horizon Fund - XXV - Series 19 - Direct Plan - Growth Option,11.1432,Unknown AMC
126934,INF204KA1HO2,-,Reliance Fixed Horizon Fund - XXV - Series 19 - Dividend Payout Option,10.0,Unknown AMC
126931,INF204KA1HN4,-,Reliance Fixed Horizon Fund - XXV - Series 19 - Growth Option,11.1249,Unknown AMC
125310,INF204KA1EW2,-,Reliance Fixed Horizon Fund - XXV - Series 2 -Direct Plan -Dividend Payout Option,10.0,Unknown AMC
125309,INF204KA1EV4,-,Reliance Fixed Horizon Fund - XXV - Series 2-Direct Plan-Growth Option,12.8717,Unknown AMC
125312,INF204KA1EY8,-,Reliance Fixed Horizon Fund - XXV - Series 2-Dividend Payout Option,10.0,Unknown AMC
125311,INF204KA1EX0,-,Reliance Fixed Horizon Fund - XXV - Series 2-Growth Option,12.8197,Unknown AMC
126975,INF204KA1HQ7,-,Reliance Fixed Horizon Fund - XXV - Series 20 - Direct Plan - Dividend Payout Option,12.0258,Unknown AMC
126977,INF204KA1HP9,-,Reliance Fixed Horizon Fund - XXV - Series 20 - Direct Plan - Growth Option,15.0849,Unknown AMC
126978,INF204KA1HS3,-,Reliance Fixed Horizon Fund - XXV - Series 20 - Dividend Payout Option,11.9505,Unknown AMC
126976,INF204KA1HR5,-,Reliance Fixed Horizon Fund - XXV - Series 20 - Growth Option,14.8256,Unknown AMC
127069,INF204KA1HY1,-,Reliance Fixed Horizon Fund - XXV - Series 21 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127067,INF204KA1HX3,-,Reliance Fixed Horizon Fund - XXV - Series 21 - Direct Plan - Growth Option,13.0344,Unknown AMC
127068,INF204KA1IA9,-,Reliance Fixed Horizon Fund - XXV - Series 21 - Dividend Payout Option,10.0,Unknown AMC
127066,INF204KA1HZ8,-,Reliance Fixed Horizon Fund - XXV - Series 21 - Growth Option,12.9155,Unknown AMC
127081,INF204KA1IC5,-,Reliance Fixed Horizon Fund - XXV - Series 22 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127083,INF204KA1IB7,-,Reliance Fixed Horizon Fund - XXV - Series 22 - Direct Plan - Growth Option,13.0616,Unknown AMC
127082,INF204KA1IE1,-,Reliance Fixed Horizon Fund - XXV - Series 22 - Dividend Payout Option,10.0,Unknown AMC
127080,INF204KA1ID3,-,Reliance Fixed Horizon Fund - XXV - Series 22 - Growth Option,12.9419,Unknown AMC
127242,INF204KA1II2,-,Reliance Fixed Horizon Fund - XXV - Series 23 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127240,INF204KA1IH4,-,Reliance Fixed Horizon Fund - XXV - Series 23 - Direct Plan - Growth Option,13.5564,Unknown AMC
127241,INF204KA1IG6,-,Reliance Fixed Horizon Fund - XXV - Series 23 - Dividend Payout Option,10.0,Unknown AMC
127239,INF204KA1IF8,-,Reliance Fixed Horizon Fund - XXV - Series 23 - Growth Option,13.4278,Unknown AMC
127264,INF204KA1G10,-,Reliance Fixed Horizon Fund - XXV - Series 24 - Direct Plan - Growth Option,13.0105,Unknown AMC
127266,INF204KA1F94,-,Reliance Fixed Horizon Fund - XXV - Series 24 - Growth Option,12.9758,Unknown AMC
127360,INF204KA1IQ5,-,Reliance Fixed Horizon Fund - XXV - Series 25 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127362,INF204KA1IP7,-,Reliance Fixed Horizon Fund - XXV - Series 25 - Direct Plan - Growth Option,13.2454,Unknown AMC
127361,INF204KA1IO0,-,Reliance Fixed Horizon Fund - XXV - Series 25 - Dividend Payout Option,10.0,Unknown AMC
127359,INF204KA1IN2,-,Reliance Fixed Horizon Fund - XXV - Series 25 - Growth Option,13.0081,Unknown AMC
127538,INF204KA1JB5,-,Reliance Fixed Horizon Fund - XXV - Series 26 - Direct Plan - Growth Option,14.0991,Unknown AMC
127537,INF204KA1IZ6,-,Reliance Fixed Horizon Fund - XXV - Series 26 - Growth Option,14.0241,Unknown AMC
127542,INF204KA1JG4,-,Reliance Fixed Horizon Fund - XXV - Series 27 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127541,INF204KA1JF6,-,Reliance Fixed Horizon Fund - XXV - Series 27 - Direct Plan - Growth Option,14.2798,Unknown AMC
127543,INF204KA1JE9,-,Reliance Fixed Horizon Fund - XXV - Series 27 - Dividend Payout Option,10.0,Unknown AMC
127540,INF204KA1JD1,-,Reliance Fixed Horizon Fund - XXV - Series 27 - Growth Option,14.1195,Unknown AMC
127545,INF204KA1JK6,-,Reliance Fixed Horizon Fund - XXV - Series 28 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127547,INF204KA1JJ8,-,Reliance Fixed Horizon Fund - XXV - Series 28 - Direct Plan - Growth Option,14.2678,Unknown AMC
127544,INF204KA1JI0,-,Reliance Fixed Horizon Fund - XXV - Series 28 - Dividend Payout Option,10.0,Unknown AMC
127546,INF204KA1JH2,-,Reliance Fixed Horizon Fund - XXV - Series 28 - Growth Option,14.1798,Unknown AMC
125359,INF204KA19G7,-,Reliance Fixed Horizon Fund - XXV - Series 3  - Dividend Payout Option,10.0,Unknown AMC
125358,INF204KA11H2,-,Reliance Fixed Horizon Fund - XXV - Series 3 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
125357,INF204KA10H4,-,Reliance Fixed Horizon Fund - XXV - Series 3 - Direct Plan - Growth Option,13.5394,Unknown AMC
125356,INF204KA18G9,-,Reliance Fixed Horizon Fund - XXV - Series 3 - Growth Option,13.4468,Unknown AMC
127734,INF204KA1JS9,-,Reliance Fixed Horizon Fund - XXV - Series 30 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127735,INF204KA1JR1,-,Reliance Fixed Horizon Fund - XXV - Series 30 - Direct Plan - Growth Option,14.1942,Unknown AMC
127733,INF204KA1JQ3,-,Reliance Fixed Horizon Fund - XXV - Series 30 - Dividend Payout Option,10.0,Unknown AMC
127732,INF204KA1JP5,-,Reliance Fixed Horizon Fund - XXV - Series 30 - Growth Option,14.015,Unknown AMC
127844,INF204KA1JV3,-,Reliance Fixed Horizon Fund - XXV - Series 31 - Direct Plan - Growth Option,12.9815,Unknown AMC
127841,INF204KA1JU5,-,Reliance Fixed Horizon Fund - XXV - Series 31 - Dividend Payout Option,10.0,Unknown AMC
127843,INF204KA1JT7,-,Reliance Fixed Horizon Fund - XXV - Series 31 - Growth Option,12.9373,Unknown AMC
128181,INF204KA1KD9,-,Reliance Fixed Horizon Fund - XXV - Series 32 - Direct Plan - Growth Option,12.9565,Unknown AMC
128180,INF204KA1KB3,-,Reliance Fixed Horizon Fund - XXV - Series 32 - Growth Option,12.9162,Unknown AMC
128185,INF204KA1KH0,-,Reliance Fixed Horizon Fund - XXV - Series 33 - Direct Plan - Growth Option,12.904,Unknown AMC
128184,INF204KA1KG2,-,Reliance Fixed Horizon Fund - XXV - Series 33 - Dividend Payout Option,10.0,Unknown AMC
128183,INF204KA1KF4,-,Reliance Fixed Horizon Fund - XXV - Series 33 - Growth Option,12.864,Unknown AMC
128199,INF204KA1KL2,-,Reliance Fixed Horizon Fund - XXV - Series 34 - Direct Plan - Growth Option,12.9303,Unknown AMC
128198,INF204KA1KJ6,-,Reliance Fixed Horizon Fund - XXV - Series 34 - Growth Option,12.8897,Unknown AMC
128320,INF204KA1LC9,-,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
128318,INF204KA1LB1,-,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Growth Option,15.6265,Unknown AMC
128317,INF204KA1LA3,-,Reliance Fixed Horizon Fund - XXV - Series 35- Dividend Payout Option,10.0,Unknown AMC
128319,INF204KA1KZ2,-,Reliance Fixed Horizon Fund - XXV - Series 35- Growth Option,15.2705,Unknown AMC
125392,INF204KA1YP4,-,Reliance Fixed Horizon Fund - XXV - Series 4 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
125390,INF204KA1YO7,-,Reliance Fixed Horizon Fund - XXV - Series 4 - Direct Plan - Growth Option,12.8731,Unknown AMC
125393,INF204KA1YM1,-,Reliance Fixed Horizon Fund - XXV - Series 4 - Growth Option,12.8138,Unknown AMC
125530,INF204KA1FM0,-,Reliance Fixed Horizon Fund - XXV - Series 6 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
125528,INF204KA1FL2,-,Reliance Fixed Horizon Fund - XXV - Series 6 - Direct Plan - Growth Option,13.5368,Unknown AMC
125529,INF204KA1FO6,-,Reliance Fixed Horizon Fund - XXV - Series 6 - Dividend Payout Option,10.0,Unknown AMC
125527,INF204KA1FN8,-,Reliance Fixed Horizon Fund - XXV - Series 6 - Growth Option,13.4506,Unknown AMC
127913,INF204KA1KA5,-,Reliance Fixed Horizon Fund - XXVI - Series 1 - Direct Plan - Dividend Payout Option,11.913,Unknown AMC
127911,INF204KA1JZ4,-,Reliance Fixed Horizon Fund - XXVI - Series 1 - Direct Plan - Growth Option,14.8328,Unknown AMC
127912,INF204KA1JY7,-,Reliance Fixed Horizon Fund - XXVI - Series 1 - Dividend Payout Option,11.8741,Unknown AMC
127910,INF204KA1JX9,-,Reliance Fixed Horizon Fund - XXVI - Series 1 - Growth Option,14.6521,Unknown AMC
129115,INF204KA1NM4,-,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
129114,INF204KA1NL6,-,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Growth Option,14.6448,Unknown AMC
129116,INF204KA1NK8,-,Reliance Fixed Horizon Fund - XXVI - Series 14- Dividend payout Option,11.8004,Unknown AMC
129113,INF204KA1NJ0,-,Reliance Fixed Horizon Fund - XXVI - Series 14- Growth Option,14.394,Unknown AMC
129291,INF204KA1NX1,-,Reliance Fixed Horizon Fund - XXVI - Series 17- Direct Plan - Growth Option,12.8672,Unknown AMC
129290,INF204KA1NW3,-,Reliance Fixed Horizon Fund - XXVI - Series 17- Dividend payout Option,10.0,Unknown AMC
129289,INF204KA1NV5,-,Reliance Fixed Horizon Fund - XXVI - Series 17- Growth Option,12.8213,Unknown AMC
129293,INF204KA1OC3,-,Reliance Fixed Horizon Fund - XXVI - Series 18- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
129296,INF204KA1OB5,-,Reliance Fixed Horizon Fund - XXVI - Series 18- Direct Plan - Growth Option,12.8374,Unknown AMC
129295,INF204KA1OA7,-,Reliance Fixed Horizon Fund - XXVI - Series 18- Dividend payout Option,10.0,Unknown AMC
129294,INF204KA1NZ6,-,Reliance Fixed Horizon Fund - XXVI - Series 18- Growth Option,12.7825,Unknown AMC
128082,INF204KA1KX7,-,Reliance Fixed Horizon Fund - XXVI - Series 2 - Direct Plan - Growth Option,14.0202,Unknown AMC
128084,INF204KA1KW9,-,Reliance Fixed Horizon Fund - XXVI - Series 2 - Dividend Payout Option,10.0,Unknown AMC
128081,INF204KA1KV1,-,Reliance Fixed Horizon Fund - XXVI - Series 2 - Growth Option,13.9531,Unknown AMC
130192,INF204KA1QO3,-,Reliance Fixed Horizon Fund - XXVI - Series 29 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
130190,INF204KA1QN5,-,Reliance Fixed Horizon Fund - XXVI - Series 29 - Direct Plan - Growth Option,12.8321,Unknown AMC
130191,INF204KA1QM7,-,Reliance Fixed Horizon Fund - XXVI - Series 29 - Dividend Payout Option,10.0,Unknown AMC
130189,INF204KA1QL9,-,Reliance Fixed Horizon Fund - XXVI - Series 29 - Growth Option,12.7925,Unknown AMC
130196,INF204KA1QS4,-,Reliance Fixed Horizon Fund - XXVI - Series 30 - Direct Plan - Dividend Payout Option,11.7218,Unknown AMC
130194,INF204KA1QR6,-,Reliance Fixed Horizon Fund - XXVI - Series 30 - Direct Plan - Growth Option,14.148,Unknown AMC
130195,INF204KA1QQ8,-,Reliance Fixed Horizon Fund - XXVI - Series 30 - Dividend Payout Option,11.6397,Unknown AMC
130193,INF204KA1QP0,-,Reliance Fixed Horizon Fund - XXVI - Series 30 - Growth Option,13.9314,Unknown AMC
130229,INF204KA1QW6,-,Reliance Fixed Horizon Fund - XXVI - Series 31 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
130228,INF204KA1QV8,-,Reliance Fixed Horizon Fund - XXVI - Series 31 - Direct Plan - Growth Option,12.843,Unknown AMC
130230,INF204KA1QU0,-,Reliance Fixed Horizon Fund - XXVI - Series 31 - Dividend Payout Option,10.0,Unknown AMC
130227,INF204KA1QT2,-,Reliance Fixed Horizon Fund - XXVI - Series 31 - Growth Option,12.8046,Unknown AMC
128461,INF204KA1LL0,-,Reliance Fixed Horizon Fund - XXVI - Series 4-Direct Plan - Dividend Payout Option,10.0,Unknown AMC
128460,INF204KA1LK2,-,Reliance Fixed Horizon Fund - XXVI - Series 4-Direct Plan - Growth Option,13.1902,Unknown AMC
128459,INF204KA1LJ4,-,Reliance Fixed Horizon Fund - XXVI - Series 4-Dividend payout Option,10.0,Unknown AMC
128458,INF204KA1LI6,-,Reliance Fixed Horizon Fund - XXVI - Series 4-Growth Option,12.9725,Unknown AMC
131168,INF204KA1TV2,-,Reliance Fixed Horizon Fund - XXVII - Series 5 - Direct Plan - Growth Option,13.0503,Unknown AMC
131169,INF204KA1TU4,-,Reliance Fixed Horizon Fund - XXVII - Series 5 - Dividend Payout Option,10.0,Unknown AMC
131167,INF204KA1TT6,-,Reliance Fixed Horizon Fund - XXVII - Series 5 - Growth Option,12.8712,Unknown AMC
118025,INF204K01WE4,-,Reliance Fixed Horizon Fund XXII - Series 32 - Dividend Payout Option,12.7755,Unknown AMC
118024,INF204K01WD6,-,Reliance Fixed Horizon Fund XXII - Series 32 - Growth Option,14.7569,Unknown AMC
122324,INF204KA1Z17,-,Reliance Fixed Horizon Fund XXIII - Series 10 - Direct Plan - Growth Option,12.8236,Unknown AMC
122326,INF204KA1Z09,-,Reliance Fixed Horizon Fund XXIII - Series 10 - Dividend Option,10.0,Unknown AMC
122327,INF204KA1Y91,-,Reliance Fixed Horizon Fund XXIII - Series 10 -Growth Option,12.7977,Unknown AMC
135160,INF204KA11K6,-,Reliance Fixed Horizon Fund XXIX - Series 2 - Direct Plan - Dividend Payout Option,12.5884,Unknown AMC
135158,INF204KA10K8,-,Reliance Fixed Horizon Fund XXIX - Series 2 - Direct Plan - Growth Option,12.5884,Unknown AMC
135159,INF204KA19J1,-,Reliance Fixed Horizon Fund XXIX - Series 2 - Regular Plan - Dividend Payout Option,12.4765,Unknown AMC
135157,INF204KA18J3,-,Reliance Fixed Horizon Fund XXIX - Series 2 - Regular Plan - Growth Option,12.4766,Unknown AMC
135095,INF204KA17J5,-,Reliance Fixed Horizon Fund XXIX - Series 1- Direct Plan-Dividend Payout Option,12.6354,Unknown AMC
135094,INF204KA16J7,-,Reliance Fixed Horizon Fund XXIX - Series 1- Direct Plan-Growth Option,12.6354,Unknown AMC
135093,INF204KA15J9,-,Reliance Fixed Horizon Fund XXIX - Series 1- Dividend Payout Option,12.512,Unknown AMC
135092,INF204KA14J2,-,Reliance Fixed Horizon Fund XXIX - Series 1- Growth Option,12.5119,Unknown AMC
135482,INF204KA13P1,-,Reliance Fixed Horizon Fund XXIX- Series 10- Direct Plan-Growth Option,12.3143,Unknown AMC
135483,INF204KA14P9,-,Reliance Fixed Horizon Fund XXIX- Series 10- Dividend Payout Option,12.2836,Unknown AMC
135481,INF204KA11P5,-,Reliance Fixed Horizon Fund XXIX- Series 10- Growth Option,12.2836,Unknown AMC
135561,INF204KA16Q2,-,Reliance Fixed Horizon Fund XXIX- Series 13- Direct Plan-Dividend Payout Option,12.6627,Unknown AMC
135559,INF204KA15Q4,-,Reliance Fixed Horizon Fund XXIX- Series 13- Direct Plan-Growth Option,12.6627,Unknown AMC
135562,INF204KA14Q7,-,Reliance Fixed Horizon Fund XXIX- Series 13- Dividend Payout Option,12.4821,Unknown AMC
135560,INF204KA13Q9,-,Reliance Fixed Horizon Fund XXIX- Series 13- Growth Option,12.482,Unknown AMC
135636,INF204KA10R3,-,Reliance Fixed Horizon Fund XXIX- Series 14- Direct Plan-Dividend Payout Option,12.2988,Unknown AMC
135635,INF204KA17Q0,-,Reliance Fixed Horizon Fund XXIX- Series 14- Growth Option,12.2602,Unknown AMC
135637,INF204KA19Q6,-,Reliance Fixed Horizon Fund XXIX- Series 14-Direct Plan-Growth Option,12.2989,Unknown AMC
135634,INF204KA18Q8,-,Reliance Fixed Horizon Fund XXIX- Series 14-Dividend Payout Option,12.2602,Unknown AMC
135768,INF204KA12S7,-,Reliance Fixed Horizon Fund XXIX- Series 16- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
135767,INF204KA11S9,-,Reliance Fixed Horizon Fund XXIX- Series 16- Direct Plan-Growth Option,12.9634,Unknown AMC
135770,INF204KA19R4,-,Reliance Fixed Horizon Fund XXIX- Series 16- Growth Option,12.8052,Unknown AMC
135867,INF204KA10T9,-,Reliance Fixed Horizon Fund XXIX- Series 18- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
135866,INF204KA19S2,-,Reliance Fixed Horizon Fund XXIX- Series 18- Direct Plan-Growth Option,12.0769,Unknown AMC
135865,INF204KA18S4,-,Reliance Fixed Horizon Fund XXIX- Series 18- Dividend Payout Option,10.0,Unknown AMC
135864,INF204KA17S6,-,Reliance Fixed Horizon Fund XXIX- Series 18- Growth Option,11.9741,Unknown AMC
135886,INF204KA14T1,-,Reliance Fixed Horizon Fund XXIX- Series 19- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
135885,INF204KA13T3,-,Reliance Fixed Horizon Fund XXIX- Series 19- Direct Plan-Growth Option,12.9527,Unknown AMC
135887,INF204KA12T5,-,Reliance Fixed Horizon Fund XXIX- Series 19- Dividend Payout Option,10.0,Unknown AMC
135884,INF204KA11T7,-,Reliance Fixed Horizon Fund XXIX- Series 19- Growth Option,12.9101,Unknown AMC
135941,INF204KA17T4,-,Reliance Fixed Horizon Fund XXIX- Series 20- Direct Plan-Growth Option,12.9116,Unknown AMC
135939,INF204KA16T6,-,Reliance Fixed Horizon Fund XXIX- Series 20- Dividend Payout Option,10.0,Unknown AMC
135938,INF204KA15T8,-,Reliance Fixed Horizon Fund XXIX- Series 20- Growth Option,12.8375,Unknown AMC
135214,INF204KA15K7,-,Reliance Fixed Horizon Fund XXIX- Series 3- Direct Plan-Dividend Payout Option,13.0151,Unknown AMC
135215,INF204KA14K0,-,Reliance Fixed Horizon Fund XXIX- Series 3- Direct Plan-Growth Option,13.0151,Unknown AMC
135213,INF204KA13K2,-,Reliance Fixed Horizon Fund XXIX- Series 3- Dividend Payout Option,12.8156,Unknown AMC
135212,INF204KA12K4,-,Reliance Fixed Horizon Fund XXIX- Series 3- Growth Option,12.8156,Unknown AMC
135334,INF204KA16M1,-,Reliance Fixed Horizon Fund XXIX- Series 6- Direct Plan - Growth Option,12.532,Unknown AMC
135333,INF204KA15M3,-,Reliance Fixed Horizon Fund XXIX- Series 6- Dividend Payout Option,12.4969,Unknown AMC
135332,INF204KA14M6,-,Reliance Fixed Horizon Fund XXIX- Series 6- Growth Option,12.4969,Unknown AMC
135393,INF204KA14N4,-,Reliance Fixed Horizon Fund XXIX- Series 7- Direct Plan- Growth Option,12.8946,Unknown AMC
135395,INF204KA15N1,-,Reliance Fixed Horizon Fund XXIX- Series 7- Dividend Payout Option,12.6837,Unknown AMC
135392,INF204KA16N9,-,Reliance Fixed Horizon Fund XXIX- Series 7- Growth Option,12.6837,Unknown AMC
